Time,Right sensor values,Left sensor values,Grip Position,Robot State,Robot joint positions
2022-01-07 10:59:23.169228,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.181203,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.193003,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.207939,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.219726,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.231339,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.237508,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.254497,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.263227,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.276531,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.287287,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.298747,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.306349,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.317297,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.332415,0.0,0.0,0,gripper set,0
2022-01-07 10:59:23.342873,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.354287,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.365430,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.378048,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.395979,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.403561,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.419328,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
