Time,Right sensor values,Left sensor values,R1,R2,R3,R4,R5,R6,R7,R8,L1,L2,L3,L4,L5,L6,L7,L8,Grip Position,Robot State,Robot joint positions,Total product count,Total good product count,Bad product count,Gripper use number,Screw Tool use number 
2022-03-03 18:44:18.321860,3.951960784313725,5.055098039215686,255,184,0,3,255,255,0,0,255,191,0,0,255,187,0,1,200,base point,"[48.79782, -12.28848, 109.1951, -7.186666, 89.85389, -221.3833]",2,0,253,1,0
2022-03-03 18:44:18.347691,5.413333333333333,5.055098039215686,255,184,0,3,0,253,0,0,255,191,0,0,255,187,0,1,200,base point,"[48.79782, -12.28848, 109.1951, -7.186666, 89.85389, -221.3833]",2,0,253,1,0
2022-03-03 18:44:18.369832,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79782, -12.28848, 109.1951, -7.186666, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.393132,3.951960784313725,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79782, -12.28848, 109.1951, -7.186666, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.412900,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79782, -12.28848, 109.1951, -7.186666, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.430577,3.951960784313725,5.055098039215686,255,184,0,3,255,255,0,0,255,191,0,0,255,187,0,1,200,base point,"[48.79782, -12.28848, 109.1951, -7.186666, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.458426,3.951960784313725,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79782, -12.28848, 109.1951, -7.186666, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.481941,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28848, 109.1951, -7.186666, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.500647,5.3223529411764705,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.186666, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.527864,5.413333333333333,5.066470588235294,255,183,0,3,0,253,0,0,255,192,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.186666, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.552383,5.407647058823529,5.066470588235294,255,183,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.186666, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.583336,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.609606,4.964117647058823,5.066470588235294,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.626490,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.652661,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.675241,3.951960784313725,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.700086,5.413333333333333,5.06078431372549,255,184,0,3,0,253,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.730899,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.758350,5.419019607843137,5.06078431372549,255,184,0,3,255,255,0,1,255,192,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.780570,3.9576470588235293,5.066470588235294,255,184,0,3,0,253,0,0,255,192,0,0,255,188,0,1,200,base point,"[48.79853, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.803236,5.413333333333333,5.066470588235294,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,200,base point,"[48.79853, -12.28812, 109.1951, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.827926,5.413333333333333,5.066470588235294,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,200,base point,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.849362,5.413333333333333,5.066470588235294,255,184,0,3,0,253,0,0,255,192,0,0,255,188,0,1,200,base point,0,2,0,253,1,0
2022-03-03 18:44:18.874935,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.897530,3.951960784313725,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.924803,5.413333333333333,5.06078431372549,255,184,0,3,16,176,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79818, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.950670,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.973077,3.946274509803921,5.06078431372549,255,184,0,2,255,255,0,0,255,191,0,0,255,188,0,1,200,base point,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:18.998903,5.407647058823529,5.06078431372549,255,184,0,3,0,253,0,0,255,192,0,0,255,188,0,1,200,base point,0,2,0,253,1,0
2022-03-03 18:44:19.022999,5.413333333333333,5.066470588235294,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79818, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.046710,3.951960784313725,5.066470588235294,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79818, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.074328,3.951960784313725,5.066470588235294,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79818, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.102106,5.413333333333333,5.066470588235294,255,184,0,3,0,253,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79818, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.132018,5.413333333333333,5.066470588235294,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.156855,3.951960784313725,5.066470588235294,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.175270,5.413333333333333,5.066470588235294,255,183,0,3,0,253,0,0,255,192,0,0,255,187,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.201656,5.407647058823529,5.06078431372549,255,183,0,3,255,255,0,0,255,192,0,0,255,187,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.227879,3.951960784313725,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.252514,3.951960784313725,5.06078431372549,255,184,0,3,0,253,0,0,255,191,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.279994,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.305922,5.407647058823529,5.06078431372549,255,183,0,3,255,255,0,0,255,192,0,0,255,187,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.335257,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.358319,5.413333333333333,5.066470588235294,255,184,0,3,0,253,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1948, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.385891,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.412527,5.413333333333333,5.066470588235294,255,184,0,3,255,255,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.436562,3.951960784313725,5.066470588235294,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.464282,3.951960784313725,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.492685,5.413333333333333,5.06078431372549,255,184,0,3,0,253,0,0,255,191,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.523842,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.550115,5.413333333333333,5.06078431372549,255,184,0,3,255,255,0,0,255,191,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.577584,3.946274509803921,5.06078431372549,255,184,0,2,255,255,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.602292,5.407647058823529,5.066470588235294,255,183,0,2,0,253,0,0,255,192,0,0,255,188,0,1,250,pickup ,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.627493,5.401960784313725,5.066470588235294,255,183,0,2,255,255,0,0,255,192,0,0,255,188,0,1,250,drop point,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.652010,5.407647058823529,5.066470588235294,255,184,0,2,255,255,0,0,255,192,0,0,255,188,0,1,250,drop point,"[48.79853, -12.28812, 109.1944, -7.187222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.674927,5.407647058823529,5.066470588235294,255,184,0,2,16,253,0,0,255,191,0,0,255,188,0,1,250,drop point,"[48.79853, -12.28812, 109.1919, -7.186111, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.704391,5.407647058823529,5.06078431372549,255,184,0,2,0,253,0,0,255,191,0,0,255,188,0,1,250,drop point,"[48.79853, -12.28848, 109.1737, -7.162222, 89.85389, -221.3828]",2,0,253,1,0
2022-03-03 18:44:19.730941,5.407647058823529,5.083529411764705,255,184,0,2,255,255,0,0,255,195,0,0,255,188,0,1,250,drop point,"[48.79853, -12.28883, 109.1434, -7.118889, 89.85389, -221.3822]",2,0,253,1,0
2022-03-03 18:44:19.759502,5.333725490196078,5.151764705882353,255,171,0,2,255,255,0,0,255,207,0,0,255,188,0,1,250,drop point,"[48.79996, -12.30594, 108.9895, -6.925556, 89.855, -221.3817]",2,0,253,1,0
2022-03-03 18:44:19.789207,3.6676470588235293,5.242745098039215,255,135,0,2,255,255,0,0,255,220,0,0,255,191,0,1,250,drop point,"[48.80103, -12.33552, 108.777, -6.685, 89.85722, -221.3806]",2,0,253,1,0
2022-03-03 18:44:19.813747,5.129019607843137,5.242745098039215,255,109,0,2,16,253,0,0,255,224,0,0,255,186,0,1,250,drop point,"[48.80388, -12.38614, 108.3767, -6.238889, 89.85722, -221.3795]",2,0,253,1,0
2022-03-03 18:44:19.837294,4.981176470588235,5.237058823529411,255,109,0,2,255,255,0,0,255,224,0,0,255,186,0,1,0,drop,"[48.80352, -12.41501, 108.1351, -5.976111, 89.855, -221.3778]",2,0,253,1,0
2022-03-03 18:44:19.863315,3.6278431372549016,5.214313725490196,255,111,0,3,255,255,0,0,255,223,0,0,255,183,0,1,0,drop,"[48.80745, -12.4699, 107.6682, -5.513333, 89.86778, -221.375]",2,0,253,1,0
2022-03-03 18:44:19.890981,4.998235294117647,5.208627450980392,255,110,0,3,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.81493, -12.52978, 107.1239, -4.944444, 89.85889, -221.3739]",2,0,253,1,0
2022-03-03 18:44:19.928855,4.992549019607843,5.214313725490196,255,109,0,3,16,253,0,0,255,223,0,0,255,183,0,1,0,drop,"[48.80317, -12.59002, 106.3205, -4.067778, 89.84334, -221.3717]",2,0,253,1,0
2022-03-03 18:44:19.960875,4.986862745098039,5.208627450980392,255,109,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.80531, -12.6499, 105.4476, -3.127778, 89.84389, -221.3683]",2,0,253,1,0
2022-03-03 18:44:19.984691,4.986862745098039,5.208627450980392,255,109,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.80424, -12.69089, 104.8017, -2.463889, 89.84167, -221.3667]",2,0,253,1,0
2022-03-03 18:44:20.016300,3.5254901960784313,5.208627450980392,255,109,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.80174, -12.71869, 104.0379, -1.668889, 89.83945, -221.3639]",2,0,253,1,0
2022-03-03 18:44:20.046757,3.519803921568627,5.208627450980392,255,108,0,3,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.8046, -12.72725, 103.5667, -1.173333, 89.83889, -221.3622]",2,0,253,1,0
2022-03-03 18:44:20.071280,4.981176470588235,5.208627450980392,255,109,0,2,16,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.80246, -12.73224, 103.2826, -0.8788889, 89.83778, -221.3611]",2,0,253,1,0
2022-03-03 18:44:20.103036,4.981176470588235,5.208627450980392,255,109,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.80317, -12.73937, 102.7362, -0.3138889, 89.83722, -221.36]",2,0,253,1,0
2022-03-03 18:44:20.135005,4.981176470588235,5.208627450980392,255,108,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.80246, -12.74079, 102.5212, -0.08888888, 89.83666, -221.3589]",2,0,253,1,0
2022-03-03 18:44:20.167793,4.986862745098039,5.208627450980392,255,108,0,3,255,255,0,1,255,223,0,0,255,182,0,1,0,drop,"[48.80246, -12.7415, 102.3466, 0.09222222, 89.83666, -221.3583]",2,0,253,1,0
2022-03-03 18:44:20.195937,3.519803921568627,5.208627450980392,255,108,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.80246, -12.74186, 102.296, 0.1522222, 89.83666, -221.3583]",2,0,253,1,0
2022-03-03 18:44:20.226883,4.981176470588235,5.208627450980392,255,108,0,2,16,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.8021, -12.7415, 102.2828, 0.1811111, 89.83556, -221.3583]",2,0,253,1,0
2022-03-03 18:44:20.257167,4.975490196078431,5.208627450980392,255,108,0,3,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.80531, -12.73865, 102.2799, 0.1805556, 89.83611, -221.3539]",2,0,253,1,0
2022-03-03 18:44:20.292738,4.981176470588235,5.208627450980392,255,108,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.84344, -12.70622, 102.2496, 0.1716667, 89.83556, -221.3128]",2,0,253,1,0
2022-03-03 18:44:20.323767,4.975490196078431,5.208627450980392,255,108,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[48.96535, -12.59715, 102.1751, 0.1416667, 89.83556, -221.1939]",2,0,253,1,0
2022-03-03 18:44:20.353292,4.981176470588235,5.208627450980392,255,108,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[49.12182, -12.45422, 102.0814, 0.1127778, 89.83556, -221.0367]",2,0,253,1,0
2022-03-03 18:44:20.383890,3.519803921568627,5.208627450980392,255,108,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[49.44404, -12.15695, 101.8729, 0.04388889, 89.83611, -220.7083]",2,0,253,1,0
2022-03-03 18:44:20.408756,4.981176470588235,5.208627450980392,255,108,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[49.65576, -11.96162, 101.7196, 0.003333333, 89.83611, -220.4956]",2,0,253,1,0
2022-03-03 18:44:20.438827,4.975490196078431,5.208627450980392,255,108,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[50.06816, -11.56705, 101.3931, -0.08388889, 89.83666, -220.0789]",2,0,253,1,0
2022-03-03 18:44:20.467540,4.975490196078431,5.208627450980392,255,108,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[50.78424, -10.85952, 100.7989, -0.2233333, 89.83778, -219.35]",2,0,253,1,0
2022-03-03 18:44:20.496550,3.514117647058823,5.208627450980392,255,107,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[51.47109, -10.14487, 100.2044, -0.3555555, 89.83833, -218.6606]",2,0,253,1,0
2022-03-03 18:44:20.528953,3.514117647058823,5.214313725490196,255,107,0,3,0,253,0,0,255,224,0,0,255,182,0,1,0,drop,"[52.59137, -8.905901, 99.1718, -0.5616667, 89.84, -217.5511]",2,0,253,1,0
2022-03-03 18:44:20.553586,4.975490196078431,5.208627450980392,255,107,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[53.53485, -7.792396, 98.22333, -0.7216667, 89.84222, -216.6228]",2,0,253,1,0
2022-03-03 18:44:20.582470,4.975490196078431,5.208627450980392,255,107,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[54.89287, -6.057267, 96.69743, -0.9288889, 89.84389, -215.2794]",2,0,253,1,0
2022-03-03 18:44:20.612025,3.514117647058823,5.208627450980392,255,107,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[55.93473, -4.611921, 95.39608, -1.062222, 89.845, -214.25]",2,0,253,1,0
2022-03-03 18:44:20.649288,3.5084313725490195,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[57.01188, -3.011168, 93.9019, -1.156111, 89.84611, -213.1889]",2,0,253,1,0
2022-03-03 18:44:20.671706,4.969803921568627,5.208627450980392,255,107,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[58.34103, -0.8504555, 91.81425, -1.222778, 89.84666, -211.8656]",2,0,253,1,0
2022-03-03 18:44:20.702569,4.969803921568627,5.214313725490196,255,107,0,2,16,253,0,0,255,224,0,0,255,182,0,1,0,drop,"[59.26633, 0.7738218, 90.18356, -1.221667, 89.84722, -210.9544]",2,0,253,1,0
2022-03-03 18:44:20.735371,4.969803921568627,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[60.37129, 2.898535, 87.98827, -1.15, 89.84722, -209.85]",2,0,253,1,0
2022-03-03 18:44:20.763118,4.975490196078431,5.208627450980392,255,107,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[61.09058, 4.371326, 86.41319, -1.047222, 89.84778, -209.1322]",2,0,253,1,0
2022-03-03 18:44:20.784968,3.599411764705882,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[61.53291, 5.31695, 85.37632, -0.96, 89.84834, -208.6917]",2,0,253,1,0
2022-03-03 18:44:20.815360,4.969803921568627,5.208627450980392,255,107,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[62.26004, 6.964752, 83.53497, -0.7661111, 89.84889, -207.96]",2,0,253,1,0
2022-03-03 18:44:20.845027,4.969803921568627,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[62.68562, 7.985584, 82.36337, -0.6266667, 89.84834, -207.5272]",2,0,253,1,0
2022-03-03 18:44:20.875857,4.969803921568627,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.12226, 9.071287, 81.10551, -0.4505555, 89.84834, -207.0822]",2,0,253,1,0
2022-03-03 18:44:20.905263,4.969803921568627,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.35608, 9.669386, 80.38907, -0.3427778, 89.84778, -206.8422]",2,0,253,1,0
2022-03-03 18:44:20.935006,3.599411764705882,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.5785, 10.25786, 79.67656, -0.2311111, 89.84778, -206.6028]",2,0,253,1,0
2022-03-03 18:44:20.967102,4.969803921568627,5.208627450980392,255,107,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.6758, 10.52697, 79.34187, -0.1744444, 89.84778, -206.5017]",2,0,253,1,0
2022-03-03 18:44:20.996917,4.969803921568627,5.208627450980392,255,107,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.75137, 10.71624, 79.11125, -0.1344444, 89.84722, -206.4256]",2,0,253,1,0
2022-03-03 18:44:21.028758,4.969803921568627,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.80376, 10.84634, 78.95584, -0.105, 89.84778, -206.3733]",2,0,253,1,0
2022-03-03 18:44:21.059977,4.969803921568627,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.82123, 10.8859, 78.90451, -0.09944444, 89.84722, -206.3556]",2,0,253,1,0
2022-03-03 18:44:21.083692,3.5084313725490195,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.82444, 10.90729, 78.88776, -0.09666666, 89.84722, -206.3494]",2,0,253,1,0
2022-03-03 18:44:21.116751,4.969803921568627,5.208627450980392,255,107,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.82586, 10.90978, 78.89204, -0.1027778, 89.84722, -206.35]",2,0,253,1,0
2022-03-03 18:44:21.148823,4.969803921568627,5.208627450980392,255,107,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.82658, 10.90907, 78.95442, -0.1761111, 89.84722, -206.3517]",2,0,253,1,0
2022-03-03 18:44:21.178319,4.969803921568627,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.82658, 10.90943, 79.06705, -0.3, 89.84722, -206.3528]",2,0,253,1,0
2022-03-03 18:44:21.212420,4.969803921568627,5.208627450980392,255,107,0,2,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.82658, 10.91263, 79.41208, -0.665, 89.84778, -206.355]",2,0,253,1,0
2022-03-03 18:44:21.240763,3.514117647058823,5.208627450980392,255,107,0,3,255,255,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.82693, 10.91584, 79.61026, -0.8672222, 89.84889, -206.3556]",2,0,253,1,0
2022-03-03 18:44:21.267998,3.5084313725490195,5.208627450980392,255,107,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.82693, 10.9244, 79.96134, -1.213333, 89.84944, -206.3572]",2,0,253,1,0
2022-03-03 18:44:21.299772,4.969803921568627,5.214313725490196,255,107,0,2,0,253,0,0,255,224,0,0,255,182,0,1,0,drop,"[63.82693, 10.94578, 80.54662, -1.807222, 89.85166, -206.3594]",2,0,253,1,0
2022-03-03 18:44:21.336363,4.969803921568627,5.208627450980392,255,107,0,2,0,253,0,0,255,223,0,0,255,182,0,1,0,drop,"[63.82658, 10.9775, 81.25735, -2.536667, 89.85389, -206.3622]",2,0,253,1,0
2022-03-03 18:44:21.365076,4.969803921568627,5.208627450980392,255,107,0,2,255,255,0,0,255,224,0,0,255,182,0,1,0,drop,"[63.82658, 11.02028, 82.07001, -3.382778, 89.85611, -206.365]",2,0,253,1,0
